Level,Sentence,level_id,tense ,tense_id
B2,A second cousin can be the child of a cousin of your parents,3,future simple,7
B2,One alternative would be to install some security cameras,3,present simple,15
B2,I'm a selective reader; I don't read the whole paper,3,present simple,15
B2,People who have moral wisdom must have a lot of selfawareness,3,present simple,15
B2,Members of Generation Y have a reputation for being selfcentred,3,present continuous passive,10
B2,Baby Boomers tend to be quite self-confident,3,present simple,15
B2,You need a lot of self-control for that diet,3,present simple,15
B2,People who are self-destructive are not kind to themselves,3,present simple,15
B2,In the future; we'll have self-driving vehicles,3,future simple,7
B2,Semi-human creatures often appear in fantasy stories,3,present simple,15
B2,People who are semi-retired still work some of the time,3,present simple,15
B2,The chairs were arranged in a semicircle,3,past simple passive,22
B2,The Internet of Things allows us to send and receive data more easily,3,present simple,15
B2,People living in co-housing communities live separately but share certain facilities,3,present simple,15
B2,It is important to set aside time to plan for your future,3,present simple,15
B2,She set off alone on her journey,3,past simple,23
B2,The first Japanese settlers in Argentina arrived over a hundred years ago,3,past simple,23
B2,Should we welcome the opportunity to be bored sometimes and let our thoughts settle,3,present simple,15
B2,Security cameras are difficult to set up,3,present simple,15
B2,Some fruits have a sharp smell,3,present simple,15
B2,Living alone represents a dramatic cultural shift for many countries,3,present simple,15
B2,To understand a joke; you have to shift quickly from what you were expecting to hear,3,present simple,15
B2,The police shooting was reported on all news sites,3,past simple passive,22
B2,James Dyson Award,3,present simple,15
B2,I regret not having more siblings,3,present continuous,11
B2,Lots of streets in the US don't have sidewalks,3,present simple,15
B2,Gold has a special significance in some countries,3,present simple,15
B2,The number of people living alone has increased significantly in recent years,3,present simple,15
B2,Having fun with colleagues on a slide might just be a silly waste of time,3,present simple,15
B2,I would like a single ticket into town; please,3,present simple,15
B2,Sitcoms are often binge-watched,3,present simple,15
B2,Leicester; England,3,present simple,15
B2,Henry Brown escaped from slavery by shipping himself as freight to Pennsylvania,3,present simple,15
B2,Are you used to sleeping like a log for nine hours,3,present simple,15
B2,Some offices have ping-pong tables; swings and even slides,3,present simple,15
B2,It only gets slightly darker for an hour in the middle of the night,3,present simple,15
B2,To remove a stuck ring; cover your finger in something slippery; such as cream or butter,3,present simple,15
B2,Generation Z is growing up with lots of smart devices,3,present continuous,11
B2,Generation Z can't remember the world before the smartphone,3,future simple,7
B2,Smoke detectors are alarms that detect smoke or fire,3,present simple,15
B2,A pastel de nata at the Majestic café is a pastry with a smooth cream filling,3,present simple,15
B2,The monkeys sneeze when it rains because water gets up their noses,3,present simple,15
B2,It would be great just to wander around the old streets and soak up the atmosphere,3,present simple,15
B2,People in old-fashioned villages supported each other socially,3,past simple,23
B2,Which generation finds social status important,3,present simple,15
B2,Are you sitting comfortably on that solid wooden chair,3,present simple,15
B2,Lights and anti-climb paint … they should sort the problem out,3,future simple,7
B2,Sour is one of the four classic tastes,3,present simple,15
B2,Wouldn't you like to come home from holiday with something more useful than lots of souvenirs,3,future simple,7
B2,Chatting with colleagues at long tables might spark some ideas,3,present simple,15
B2,Magda Sayek has specially designed a cover for a bus,3,present perfect,13
B2,IT skills won't be seen as specific skills in the future,3,present simple,15
B2,Mary Kingsley once fell into a hole and landed on a spiky branch,3,past simple,23
B2,People often think that only children are spoilt,3,present simple,15
B2,The panther isn't easy to spot in the black and white photograph,3,present simple,15
B2,All our staff are subject to a dress code; which they sign up to when they join the company,3,present simple,15
B2,I regret not standing up to bullies at work,3,present continuous,11
B2,People don't like it if you stare at them in public,3,present simple,15
B2,If you live in a country with great state schools; having lots of children isn't an issue,3,present simple,15
B2,Newspapers have reported a rise in stationery sales,3,present perfect,13
B2,It is easy not to stay in contact with friends who are far away,3,present simple,15
B2,Second World War,3,present simple,15
B2,La Gomera has numerous steep hills,3,present simple,15
B2,Boredom steers us away from useless activities,3,present simple,15
B2,Do you ever step out of your comfort zone,3,present simple,15
B2,Some people feel that seeing only children as spoilt is just a stereotype,3,present simple,15
B2,Employers need to see that you can stick at something; even when it's difficult,3,present simple,15
B2,On the table is a stiff white tablecloth,3,present simple,15
B2,From the age of seven; children can store memories more effectively,3,future simple,7
B2,We lived in a three-storey building,3,past simple,23
B2,Streaming has transformed our viewing habits,3,present simple,15
B2,Stress and burnout can occur when you work a lot outside working hours,3,present continuous,11
B2,I have a very stressful job; so sometimes I need to read something light-hearted,3,present simple,15
B2,You can learn a lot of stuff on the job,3,future simple,7
B2,The waiters in the Majestic café wear striking white jackets,3,present simple,15
B2,The views from Machu Picchu are absolutely stunning,3,present continuous,11
B2,Reading about other people's suffering can make you feel better about your own life,3,present simple,15
