Level,Sentence,level_id,tense,tense_id
B1,Many of the Greek city - states also had a' god ' or' goddess ' associated with that city .,2,past perfect,21
B1,Many of the Greek city -states also had a god or goddess associated with that city .,2,past perfect,21
B2,Many accidents and catastrophes have resulted from microsleep episodes in these circumstances .,3,present perfect,13
B2,Jainism postulates that time has no beginning or end .,3,present simple,15
B1,Pomeroy was hit by a tornado on July 6 ; 1893 ; that was estimated to be F5 on the Fujita scale .,2,present simple,15
B1,On July 6 ; 1893 ; Pomeroy was struck by a tornado that was later estimated to be F5 on the Fujita scale .,2,present simple,15
B2,Many objects with sponge- like textures are now made of substances that do not come from poriferans .,3,present simple,15
B2,In 2009 ; the club decided to become an alliance club starting in 2010 .,3,present simple,15
B1,Differentiated plant cells generally cannot divide or produce cells of a different type .,2,present simple,15
B2,Unique among the United States ; Alaska is not entirely subdivided into organized county equivalents .,3,present simple passive,14
B1,The mountain was first surveyed by a European survey team in 1856 .,2,past simple passive,22
B2,A number of the jelly fungi can be eaten raw ; poisonous jelly fungi are rare .,3,present simple,15
B2,Some jelly fungi can be eaten raw ; poisonous jelly fungi are rare .,3,present simple,15
B2,However ; when once face with negative reactions to his open racism ; he temporarily retreated .,3,present simple,15
B2,When once facing with negative reactions to his open racism ; he temporarily retreated .,3,present simple,15
B1,In November 1973 an envelope containing a lock of hair and a human ear was delivered to a daily newspaper .,2,present simple,15
B1,This is a listing of the top-ten point-scorers in franchise history .,2,present simple,15
B2,This is a listing of the top ten point scorers in franchise history .,3,present simple,15
B2,As chess became more widespread in the latter half of the 19th century ; the term began to be given out by organizations .,3,present simple,15
B1,In the earlier 1800s ; young adults were expected to court with the intention of finding a marriage partner ; rather than for social reasons .,2,present simple,15
B1,In the earlier 1800s ; young adults were expected to court with the intention of finding a marriage partner ; not social reasons .,2,present simple,15
B1,Decapitation can also describe the removal of a head from a body that is already dead .,2,present simple,15
B2,Foods and beverages contain a lot of aromatic compounds ; some naturally present in the raw materials and some forming during processing .,3,present simple,15
B2,Foods and beverages contain numerous aromatic compounds ; some naturally present in the raw materials and some forming during processing .,3,present simple,15
B1,Elemental symbols were widely used by the early Church .,2,past simple passive,22
B2,Death masks were increasingly used by scientists from the late 18th century onwards to record variations in human physiognomy .,3,present simple,15
B2,Teasel is considered an invasive species in the United States .,3,present simple passive,14
B2,In the United States ; teasel is an invasive species .,3,present simple,15
B2,Redhill is the only MRT station in which the two platforms are not parallel to each other .,3,present simple,15
B2,Redhill is the only MRT station in which the two platforms are not parallel .,3,present simple,15
B1,A considerable part of the area is irrigated .,2,present simple passive,14
B2,The find was made under very unfortunate circumstances .,3,past simple passive,22
B1,The find was made under unfortunate circumstances .,2,past simple passive,22
B1,Even though the Fourth Coalition came to an end ; Britain remained at war with France .,2,past simple,23
B1,In contrast ; the procedures of the Diet of Japan have moved away from the British parliamentary model .,2,present perfect,13
B2,The procedures of the Diet of Japan have moved away from the British parliamentary model .,3,present perfect,13
B2,Some services ; such as MuzIcons ; combine emoticons and Adobe Flash music player in a widget .,3,present simple,15
B1,The city has a well - preserved downtown with a number of remaining historic businesses .,2,present simple,15
B2,Interviews with men and women escorts illuminate gender differences in these escorts ' experiences .,3,present simple,15
B1,Interviews with men and women escorts show gender differences in these escorts ' experiences .,2,present simple,15
B2,In prehistoric times montane forest occupied covered one third of the land of present- day Rwanda .,3,present simple passive,14
